Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
415,42.4,0m 42.4s,56.87016044,-5.43684491,P-GPS,5.2,1.6,6.2,1.9,0.5,0.2,0.0,0.0,2.2,0.7,56.87015945,-5.43683411,9,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.2,-0.1,0,-2.5,0.3,-113.6,246.4,1024,1024,1024,1024,1152,,,,,
416,42.5,0m 42.5s,56.87016026,-5.43684524,P-GPS,5.2,1.6,6.2,1.9,0.5,0.2,1.1,0.5,2.2,0.7,56.87015945,-5.43683411,9,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.2,-0.1,0,-1,1.4,-113.6,246.4,996,1278,1024,1024,1300,,,,,
417,42.6,0m 42.6s,56.87016008,-5.43684557,P-GPS,5.2,1.6,6.2,1.9,0.3,0.1,0.0,0.0,2.3,0.7,56.87015945,-5.43683411,9,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.1,-0.1,0,0,2.4,-113.6,246.4,966,1413,1024,1024,1310,,,,,
418,42.7,0m 42.7s,56.87015995,-5.43684583,P-GPS,5.2,1.6,6.2,1.9,0.3,0.1,0.0,0.0,2.3,0.7,56.87015945,-5.43683411,9,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.1,-0.1,-0.1,-0.5,2.5,-113.7,246.3,976,1434,1024,1024,1296,,,,,
419,42.8,0m 42.8s,56.87015985,-5.4368461,P-GPS,5.2,1.6,6.2,1.9,0.3,0.1,0.0,0.0,2.4,0.7,56.87015945,-5.43683411,9,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.1,-0.1,-0.2,-5.1,1.5,-113.7,246.3,925,1418,1024,1024,1333,,,,,
420,42.9,0m 42.9s,56.87015974,-5.43684644,P-GPS,5.6,1.7,6.2,1.9,0.7,0.3,0.0,0.0,2.5,0.7,56.87015945,-5.43683411,9,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.1,-0.3,-0.4,-12.7,0.4,-113.8,246.2,891,1417,1024,1024,1354,,,,,
421,43,0m 43s,56.87015954,-5.43684712,P-GPS,5.6,1.7,6.6,2.0,1.5,0.7,0.0,0.0,2.6,0.8,56.87015945,-5.43683411,9,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.3,-0.6,-0.5,-18.9,0,-114,246,860,1398,1024,1024,1359,,,,,
422,43.1,0m 43.1s,56.87015921,-5.4368483,P-GPS,5.9,1.8,6.6,2.0,2.3,1.0,1.5,0.7,2.8,0.9,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.5,-0.9,-0.6,-21.4,-0.3,-114,246,820,1346,1024,1024,1364,,,,,
423,43.2,0m 43.2s,56.87015871,-5.43685009,P-GPS,6.2,1.9,6.9,2.1,3.1,1.4,2.4,1.1,3.2,1.0,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.7,-1.2,-0.8,-20.1,-1,-113.9,246.1,795,1305,1024,1024,1394,,,,,
424,43.3,0m 43.3s,56.87015784,-5.43685263,P-GPS,6.2,1.9,7.5,2.3,3.8,1.7,3.7,1.6,3.7,1.1,56.87015945,-5.43683411,9,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.8,-1.5,-0.9,-16.5,-2.1,-113.7,246.3,780,1283,1024,1018,1409,,,,,
425,43.4,0m 43.4s,56.87015688,-5.43685548,P-GPS,6.6,2.0,7.9,2.4,4.1,1.8,4.5,2.0,4.4,1.3,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-0.9,-1.6,-1.1,-11.9,-3.5,-113.6,246.4,739,1234,1024,883,1434,,,,,
426,43.5,0m 43.5s,56.87015565,-5.43685891,P-GPS,7.2,2.2,8.2,2.5,4.1,1.8,5.2,2.3,5.1,1.6,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-1,-1.6,-1.3,-7.7,-4.7,-113.6,246.4,787,1266,1024,775,1476,,,,,
427,43.6,0m 43.6s,56.87015438,-5.43686222,P-GPS,7.5,2.3,8.9,2.7,4.2,1.9,5.6,2.5,5.9,1.8,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-1.1,-1.5,-1.4,-5.2,-5.7,-113.7,246.3,794,1275,1024,770,1497,,,,,
428,43.7,0m 43.7s,56.87015295,-5.43686513,P-GPS,8.2,2.5,9.2,2.8,4.3,1.9,5.4,2.4,6.6,2.0,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-1.2,-1.5,-1.6,-4.5,-6.3,-114.1,245.9,831,1290,1024,778,1519,,,,,
429,43.8,0m 43.8s,56.87015144,-5.43686792,P-GPS,8.5,2.6,9.8,3.0,4.4,2.0,5.4,2.4,7.3,2.2,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-1.4,-1.4,-1.8,-5.4,-5.7,-115,245,920,1336,1024,845,1511,,,,,
430,43.9,0m 43.9s,56.87014979,-5.43687023,P-GPS,9.2,2.8,10.5,3.2,4.6,2.1,5.3,2.4,8.0,2.4,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-1.5,-1.4,-2.1,-6.8,-4.5,-116.3,243.7,917,1338,1024,872,1505,,,,,
431,44,0m 44s,56.87014807,-5.43687258,P-GPS,10.2,3.1,11.2,3.4,4.8,2.1,5.2,2.3,8.7,2.7,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-1.6,-1.4,-2.3,-7.9,-2.9,-117.2,242.8,933,1355,1024,901,1489,,,,,
432,44.1,0m 44.1s,56.87014632,-5.43687459,P-GPS,10.8,3.3,11.8,3.6,4.8,2.1,5.3,2.4,9.4,2.9,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-1.6,-1.4,-2.5,-9,-0.9,-117.7,242.3,943,1361,1024,899,1491,,,,,
433,44.2,0m 44.2s,56.87014453,-5.4368768,P-GPS,11.8,3.6,12.8,3.9,5.1,2.3,5.2,2.3,10.1,3.1,56.87015945,-5.43683411,10,4,92,15.365,0.052,3.818,3.845,3.87,3.832,-1.7,-1.5,-2.5,-9.7,0.5,-118,242,962,1415,1024,907,1477,,,,,
434,44.3,0m 44.3s,56.87014295,-5.43687869,P-GPS,12.5,3.8,13.8,4.2,5.1,2.3,5.0,2.2,10.7,3.3,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-1.7,-1.5,-2.5,-10.3,1.1,-118.2,241.8,972,1430,1024,913,1482,,,,,
435,44.4,0m 44.4s,56.8701413,-5.43688087,P-GPS,13.5,4.1,14.4,4.4,5.2,2.3,5.0,2.2,11.4,3.5,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-1.7,-1.6,-2.5,-11.3,1,-118.4,241.6,977,1425,1024,926,1491,,,,,
436,44.5,0m 44.5s,56.87013964,-5.43688304,P-GPS,14.1,4.3,15.4,4.7,5.4,2.4,5.1,2.3,12.1,3.7,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-1.7,-1.7,-2.4,-13.3,0.4,-118.7,241.3,994,1431,1024,935,1491,,,,,
437,44.6,0m 44.6s,56.8701379,-5.43688549,P-GPS,15.1,4.6,16.1,4.9,5.7,2.6,5.4,2.4,12.9,3.9,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-1.8,-1.8,-2.4,-16,0.2,-118.9,241.1,978,1424,1024,931,1491,,,,,
438,44.7,0m 44.7s,56.87013602,-5.4368882,P-GPS,15.7,4.8,16.7,5.1,6.0,2.7,5.7,2.6,13.8,4.2,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-1.9,-1.9,-2.3,-18,1,-118.9,241.1,975,1417,1024,918,1495,,,,,
439,44.8,0m 44.8s,56.87013405,-5.43689126,P-GPS,16.7,5.1,17.7,5.4,6.5,2.9,6.2,2.8,14.7,4.5,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-2,-2.1,-2.3,-18.8,2.3,-119,241,975,1390,1024,888,1518,,,,,
440,44.9,0m 44.9s,56.87013199,-5.43689472,P-GPS,17.4,5.3,18.4,5.6,7.0,3.1,6.7,3.0,15.7,4.8,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-2.1,-2.3,-2.3,-18.7,2.9,-119.2,240.8,962,1368,1024,877,1516,,,,,
441,45,0m 45s,56.87012977,-5.43689871,P-GPS,18.4,5.6,19.0,5.8,7.3,3.3,7.3,3.3,16.8,5.1,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-2.1,-2.5,-2.4,-17.7,2.3,-119.5,240.5,955,1363,1024,870,1510,,,,,
442,45.1,0m 45.1s,56.87012776,-5.43690273,P-GPS,19.0,5.8,20.0,6.1,7.6,3.4,7.6,3.4,17.9,5.5,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-2.2,-2.6,-2.5,-15.9,1.1,-119.5,240.5,956,1370,1024,875,1517,,,,,
443,45.2,0m 45.2s,56.87012556,-5.43690716,P-GPS,20.0,6.1,20.7,6.3,7.8,3.5,7.7,3.5,19.1,5.8,56.87015945,-5.43683411,10,4,92,15.396,0.041,3.83,3.851,3.871,3.844,-2.2,-2.7,-2.6,-13.5,0.6,-119.5,240.5,964,1365,1024,868,1545,,,,,
444,45.3,0m 45.3s,56.87012324,-5.43691194,P-GPS,21.0,6.4,21.7,6.6,8.1,3.6,8.4,3.7,20.4,6.2,56.87015945,-5.43683411,10,4,92,14.985,0.041,3.735,3.757,3.767,3.726,-2.3,-2.8,-2.7,-11.7,1.2,-119.6,240.4,964,1365,1024,868,1545,,,,,
445,45.4,0m 45.4s,56.87012091,-5.43691675,P-GPS,22.0,6.7,22.3,6.8,8.1,3.6,8.8,3.9,21.7,6.6,56.87015945,-5.43683411,10,4,92,14.985,0.041,3.735,3.757,3.767,3.726,-2.3,-2.8,-2.8,-10.6,2,-119.7,240.3,964,1338,1024,871,1549,,,,,
446,45.6,0m 45.6s,56.87011636,-5.43692631,P-GPS,24.0,7.3,24.0,7.3,8.1,3.6,8.7,3.9,24.2,7.4,56.87015945,-5.43683411,10,4,92,14.985,0.041,3.735,3.757,3.767,3.726,-2.2,-2.9,-3,-9.2,3.3,-120.3,239.7,960,1341,1024,866,1545,,,,,
447,45.7,0m 45.7s,56.87011411,-5.4369311,P-GPS,25.3,7.7,24.9,7.6,8.3,3.7,8.6,3.8,25.4,7.8,56.87015945,-5.43683411,10,4,92,14.985,0.041,3.735,3.757,3.767,3.726,-2.2,-3,-3,-8.6,3,-120.7,239.3,949,1337,1024,869,1544,,,,,
448,45.8,0m 45.8s,56.8701119,-5.43693598,P-GPS,26.2,8.0,25.9,7.9,8.2,3.7,8.6,3.9,26.7,8.1,56.87015945,-5.43683411,10,4,92,14.985,0.041,3.735,3.757,3.767,3.726,-2.1,-3,-3,-8.1,1.7,-121,239,943,1341,1024,867,1549,,,,,
449,45.9,0m 45.9s,56.87010974,-5.43694077,P-GPS,27.2,8.3,26.9,8.2,8.2,3.7,8.5,3.8,27.9,8.5,56.87015945,-5.43683411,10,4,92,14.985,0.041,3.735,3.757,3.767,3.726,-2.1,-3,-3,-7.4,0.6,-121.2,238.8,953,1339,1024,854,1569,,,,,
450,46,0m 46s,56.87010758,-5.43694557,P-GPS,28.2,8.6,27.9,8.5,8.0,3.6,8.5,3.8,29.2,8.9,56.87015945,-5.43683411,10,4,92,14.985,0.041,3.735,3.757,3.767,3.726,-2.1,-2.9,-3,-7,0,-121.4,238.6,957,1341,1024,836,1580,,,,,
451,46.1,0m 46.1s,56.87010543,-5.43695027,P-GPS,29.5,9.0,28.9,8.8,7.8,3.5,8.4,3.8,30.4,9.3,56.87015945,-5.43683411,10,4,92,14.985,0.041,3.735,3.757,3.767,3.726,-2.1,-2.8,-3.2,-7,-0.4,-121.6,238.4,966,1350,1024,847,1593,,,,,
452,46.2,0m 46.2s,56.87010326,-5.43695493,P-GPS,30.8,9.4,29.9,9.1,7.8,3.5,8.4,3.7,31.6,9.6,56.87015945,-5.43683411,10,4,92,14.985,0.041,3.735,3.757,3.767,3.726,-2.1,-2.8,-3.3,-6.8,0,-121.8,238.2,972,1350,1024,854,1591,,,,,
453,46.3,0m 46.3s,56.87010109,-5.43695939,P-GPS,31.8,9.7,30.8,9.4,7.7,3.4,8.2,3.7,32.8,10.0,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.1,-2.7,-3.4,-7.2,1.2,-122.1,237.9,979,1354,1024,856,1590,,,,,
454,46.4,0m 46.4s,56.87009892,-5.43696385,P-GPS,33.1,10.1,31.8,9.7,7.7,3.4,8.1,3.6,34.0,10.4,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.1,-2.7,-3.4,-8.4,2.3,-122.4,237.6,971,1359,1024,866,1593,,,,,
455,46.5,0m 46.5s,56.87009676,-5.43696825,P-GPS,34.4,10.5,32.8,10.0,7.8,3.5,8.1,3.6,35.2,10.7,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.1,-2.8,-3.4,-9.6,2.6,-122.9,237.1,977,1354,1024,879,1595,,,,,
456,46.6,0m 46.6s,56.87009461,-5.43697275,P-GPS,35.4,10.8,33.8,10.3,7.7,3.4,8.1,3.6,36.4,11.1,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2,-2.8,-3.4,-10.3,2.8,-123.4,236.6,975,1359,1024,892,1584,,,,,
457,46.7,0m 46.7s,56.87009246,-5.43697731,P-GPS,36.7,11.2,34.8,10.6,7.9,3.5,8.2,3.6,37.6,11.5,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2,-2.9,-3.3,-10.1,2.1,-123.8,236.2,972,1373,1024,897,1578,,,,,
458,46.8,0m 46.8s,56.87009033,-5.43698198,P-GPS,37.7,11.5,35.8,10.9,7.9,3.5,8.2,3.7,38.8,11.8,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2,-2.9,-3.5,-9.2,1.1,-124.1,235.9,977,1399,1024,890,1577,,,,,
459,46.9,0m 46.9s,56.8700882,-5.4369867,P-GPS,39.0,11.9,36.7,11.2,7.7,3.4,8.2,3.7,40.0,12.2,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2,-2.8,-3.4,-8.5,0.5,-124.3,235.7,972,1419,1024,888,1574,,,,,
460,47,0m 47s,56.87008597,-5.43699166,P-GPS,40.4,12.3,38.1,11.6,7.7,3.4,8.6,3.8,41.3,12.6,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2,-2.8,-3.4,-9,0.6,-124.5,235.5,971,1427,1024,889,1571,,,,,
461,47.1,0m 47.1s,56.87008393,-5.4369961,P-GPS,41.3,12.6,39.0,11.9,7.7,3.4,8.2,3.7,42.5,12.9,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2,-2.8,-3.4,-11.2,0.9,-124.5,235.5,967,1425,1024,895,1574,,,,,
462,47.2,0m 47.2s,56.8700818,-5.43700081,P-GPS,42.7,13.0,40.0,12.2,7.7,3.4,8.2,3.6,43.7,13.3,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2,-2.8,-3.4,-14,1.4,-124.9,235.1,966,1408,1024,918,1569,,,,,
463,47.3,0m 47.3s,56.87007966,-5.43700557,P-GPS,44.0,13.4,41.0,12.5,8.2,3.7,8.4,3.7,44.9,13.7,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.1,-3,-3.2,-16.2,1.3,-125.3,234.7,962,1375,1024,940,1564,,,,,
464,47.4,0m 47.4s,56.87007748,-5.43701052,P-GPS,44.9,13.7,42.0,12.8,8.5,3.8,8.5,3.8,46.2,14.1,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.2,-3.1,-3.1,-17.2,1.2,-125.6,234.4,965,1355,1024,973,1555,,,,,
465,47.5,0m 47.5s,56.87007517,-5.43701563,P-GPS,46.3,14.1,43.0,13.1,8.8,3.9,8.9,4.0,47.5,14.5,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.3,-3.2,-3.2,-16.4,0.5,-125.9,234.1,964,1332,1024,998,1516,,,,,
466,47.6,0m 47.6s,56.87007279,-5.4370209,P-GPS,47.2,14.4,44.0,13.4,9.1,4.1,9.1,4.1,48.8,14.9,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.4,-3.3,-3.3,-13.4,-0.3,-125.8,234.2,988,1350,1024,1003,1520,,,,,
467,47.7,0m 47.7s,56.87007032,-5.43702627,P-GPS,48.6,14.8,44.9,13.7,9.1,4.1,9.5,4.2,50.2,15.3,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.4,-3.3,-3.3,-9.6,-0.2,-125.7,234.3,1024,1368,1024,1024,1534,,,,,
468,47.8,0m 47.8s,56.87006784,-5.43703159,P-GPS,49.9,15.2,,,9.1,4.1,9.5,4.2,51.6,15.7,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.5,-3.2,-3.1,-7,0.5,-125.6,234.4,1024,1337,1024,1007,1494,,,,,
469,47.9,0m 47.9s,56.87006537,-5.43703688,P-GPS,50.9,15.5,,,8.9,4.0,9.5,4.2,53.0,16.2,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.4,-3.2,-3.1,-5.9,1.3,-125.5,234.5,1024,1341,1024,977,1432,,,,,
470,48,0m 48s,56.87006295,-5.43704205,P-GPS,51.8,15.8,,,8.8,3.9,9.4,4.2,54.4,16.6,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.4,-3.1,-2.8,-6.7,1.8,-125.6,234.4,1024,1340,1024,980,1398,,,,,
471,48.1,0m 48.1s,56.8700606,-5.43704703,P-GPS,52.8,16.1,,,8.6,3.8,9.1,4.1,55.7,17.0,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.4,-3,-2.4,-8.7,1.8,-125.7,234.3,1024,1336,1153,955,1393,,,,,
472,48.2,0m 48.2s,56.87005827,-5.43705199,P-GPS,53.5,16.3,,,8.6,3.8,8.9,4.0,57.0,17.4,56.87015945,-5.43683411,10,4,92,15.055,0.059,3.734,3.765,3.793,3.763,-2.4,-3,-2.1,-9.5,2,-125.6,234.4,997,1325,1321,962,1390,,,,,
473,48.3,0m 48.3s,56.87005595,-5.4370568,P-GPS,54.1,16.5,,,8.6,3.8,8.8,3.9,58.3,17.8,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2.4,-3,-1.9,-8.3,2.1,-125.6,234.4,1018,1327,1350,976,1383,,,,,
474,48.4,0m 48.4s,56.87005367,-5.43706165,P-GPS,54.8,16.7,,,8.5,3.8,8.8,3.9,59.6,18.2,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2.3,-3,-1.7,-5.9,2,-125.6,234.4,1016,1318,1346,976,1392,,,,,
475,48.5,0m 48.5s,56.87005149,-5.43706653,P-GPS,55.4,16.9,,,8.3,3.7,8.6,3.9,60.8,18.5,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2.3,-2.9,-1.6,-4.2,1.5,-125.6,234.4,1016,1318,1346,973,1397,,,,,
476,48.6,0m 48.6s,56.87004934,-5.43707135,P-GPS,55.8,17.0,,,8.1,3.6,8.5,3.8,62.1,18.9,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2.2,-2.9,-1.2,-3.5,1,-125.7,234.3,994,1317,1346,980,1381,,,,,
477,48.7,0m 48.7s,56.87004722,-5.43707611,P-GPS,56.1,17.1,,,8.0,3.6,8.4,3.8,63.3,19.3,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2.2,-2.8,-1.2,-3.1,1,-125.8,234.2,998,1318,1024,1022,1362,,,,,
478,48.8,0m 48.8s,56.87004515,-5.43708076,P-GPS,56.8,17.3,,,7.8,3.5,8.2,3.7,64.5,19.7,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2.1,-2.8,-1.2,-3.3,1,-125.7,234.3,994,1327,1024,1024,1382,,,,,
479,48.9,0m 48.9s,56.87004315,-5.43708527,P-GPS,57.1,17.4,,,7.7,3.4,8.1,3.6,65.6,20.0,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2.1,-2.7,-1.2,-3.8,1.2,-125.6,234.4,990,1355,1024,1021,1393,,,,,
480,49,0m 49s,56.87004107,-5.4370899,P-GPS,57.4,17.5,,,7.5,3.3,8.1,3.6,66.8,20.4,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2.1,-2.6,-1.2,-4.3,1.5,-125.6,234.4,977,1388,1024,1022,1370,,,,,
481,49.1,0m 49.1s,56.87003928,-5.43709392,P-GPS,57.7,17.6,,,7.3,3.3,7.6,3.4,67.9,20.7,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2,-2.6,-1.1,-4.9,1.7,-125.6,234.4,1019,1440,1024,1013,1385,,,,,
482,49.2,0m 49.2s,56.8700374,-5.43709813,P-GPS,58.1,17.7,,,7.3,3.3,7.4,3.3,68.9,21.0,56.87015945,-5.43683411,10,4,91,15.045,0.059,3.734,3.767,3.793,3.751,-2,-2.6,-1.1,-6.4,1.6,-125.6,234.4,968,1466,1024,973,1418,,,,,
483,49.3,0m 49.3s,56.87003549,-5.43710242,P-GPS,58.4,17.8,,,7.3,3.3,7.5,3.4,70.0,21.4,56.87015945,-5.43683411,10,4,91,15.372,0.013,3.836,3.847,3.849,3.84,-2,-2.6,-1.1,-9.2,1.7,-125.6,234.4,943,1463,1024,966,1436,,,,,
484,49.4,0m 49.4s,56.87003358,-5.43710674,P-GPS,58.7,17.9,,,7.3,3.3,7.5,3.4,71.2,21.7,56.87015945,-5.43683411,10,4,91,15.372,0.013,3.836,3.847,3.849,3.84,-2,-2.6,-1.1,-12.9,1.7,-125.7,234.3,966,1475,1024,978,1434,,,,,
485,49.5,0m 49.5s,56.87003162,-5.43711139,P-GPS,59.1,18.0,,,7.8,3.5,7.8,3.5,72.3,22.0,56.87015945,-5.43683411,10,4,91,15.372,0.013,3.836,3.847,3.849,3.84,-2.1,-2.8,-1.3,-16.7,1.3,-125.8,234.2,943,1475,1024,958,1449,,,,,
486,49.6,0m 49.6s,56.8700296,-5.43711619,P-GPS,59.7,18.2,,,8.1,3.6,8.1,3.6,73.5,22.4,56.87015945,-5.43683411,10,4,91,15.372,0.013,3.836,3.847,3.849,3.84,-2.2,-2.9,-1.5,-19.6,0.8,-125.6,234.4,920,1467,1024,946,1463,,,,,
487,49.7,0m 49.7s,56.8700274,-5.43712138,P-GPS,60.4,18.4,,,8.6,3.9,8.6,3.8,74.8,22.8,56.87015945,-5.43683411,10,4,91,15.372,0.013,3.836,3.847,3.849,3.84,-2.3,-3.1,-1.6,-21.6,0,-125.5,234.5,937,1460,1024,973,1448,,,,,
488,49.8,0m 49.8s,56.87002507,-5.43712679,P-GPS,60.7,18.5,,,9.4,4.2,9.1,4.1,76.2,23.2,56.87015945,-5.43683411,10,4,91,15.372,0.013,3.836,3.847,3.849,3.84,-2.6,-3.3,-1.7,-22,-1.3,-125.3,234.7,904,1467,1024,1000,1441,,,,,
489,49.9,0m 49.9s,56.87002251,-5.43713268,P-GPS,61.7,18.8,,,10.0,4.5,9.8,4.4,77.7,23.7,56.87015945,-5.43683411,10,4,91,15.372,0.013,3.836,3.847,3.849,3.84,-2.8,-3.5,-2,-21.5,-1.4,-125,235,847,1436,1024,996,1452,,,,,
490,50,0m 50s,56.8700198,-5.43713873,P-GPS,62.3,19.0,,,10.5,4.7,10.4,4.7,79.3,24.2,56.87015945,-5.43683411,10,4,91,15.372,0.013,3.836,3.847,3.849,3.84,-3,-3.6,-2,-21,-0.3,-124.9,235.1,825,1437,1024,964,1459,,,,,
491,50.1,0m 50.1s,56.87001682,-5.43714511,P-GPS,63.0,19.2,,,11.0,4.9,11.0,4.9,80.9,24.7,56.87015945,-5.43683411,10,4,91,15.372,0.013,3.836,3.847,3.849,3.84,-3.1,-3.8,-1.9,-20.4,0.8,-124.9,235.1,777,1435,1024,926,1483,,,,,
